time, x, y, z
0.24085, 0.11084, -0.23242, 1.94824 
0.24100, 0.12451, -0.21436, 1.98242 
0.24115, 0.08398, -0.25537, 1.99902 
0.24130, 0.12695, -0.22754, 2.00342 
0.24145, 0.14453, -0.24121, 1.99756 
0.24160, 0.14453, -0.24121, 1.99756 
0.24175, 0.13330, -0.24121, 2.01758 
0.24190, 0.14014, -0.23193, 2.05615 
0.24205, 0.16943, -0.26807, 2.03711 
0.24220, 0.16162, -0.29443, 2.02637 
0.24235, 0.16455, -0.27783, 2.07861 
0.24250, 0.17871, -0.26123, 2.04004 
0.24265, 0.16357, -0.27148, 2.05029 
0.24280, 0.17480, -0.27783, 2.10010 
0.24295, 0.20264, -0.31445, 2.10107 
0.24310, 0.21191, -0.26611, 2.10205 
0.24325, 0.23535, -0.29785, 2.11133 
0.24340, 0.20996, -0.28223, 2.10254 
0.24355, 0.25000, -0.32324, 2.11719 
0.24370, 0.22070, -0.29492, 2.13037 
0.24385, 0.25342, -0.31641, 2.16357 
0.24400, 0.24561, -0.34326, 2.14062 
0.24415, 0.24023, -0.33838, 2.12793 
0.24430, 0.27246, -0.30566, 2.16699 
0.24445, 0.27783, -0.32617, 2.18213 
0.24460, 0.27783, -0.32764, 2.14014 
0.24475, 0.32080, -0.32129, 2.16846 
0.24490, 0.29932, -0.32861, 2.17725 
0.24505, 0.30908, -0.34912, 2.17969 
0.24520, 0.31934, -0.34326, 2.17627 
0.24535, 0.33447, -0.34375, 2.19727 
0.24550, 0.35303, -0.32959, 2.18555 
0.24565, 0.32324, -0.33936, 2.20654 
0.24580, 0.31738, -0.34570, 2.20605 
0.24595, 0.32812, -0.34277, 2.22607 
0.24610, 0.32373, -0.34961, 2.22168 
0.24625, 0.33545, -0.35010, 2.22803 
0.24640, 0.34082, -0.33447, 2.24951 
0.24655, 0.33203, -0.36230, 2.27686 
0.24670, 0.35156, -0.32324, 2.28320 
0.24685, 0.35547, -0.35352, 2.29688 
0.24700, 0.35693, -0.33496, 2.29834 
0.24715, 0.37793, -0.30908, 2.32568 
0.24730, 0.38916, -0.28516, 2.30420 
0.24745, 0.36621, -0.32275, 2.29834 
0.24760, 0.36621, -0.30176, 2.35693 
0.24775, 0.36475, -0.33496, 2.35352 
0.24790, 0.37256, -0.33252, 2.37549 
0.24805, 0.38281, -0.30420, 2.35596 
0.24820, 0.37256, -0.30371, 2.41406 
0.24835, 0.36475, -0.32764, 2.40674 
0.24850, 0.39990, -0.29150, 2.44141 
0.24865, 0.39062, -0.27100, 2.41113 
0.24880, 0.37939, -0.31250, 2.43848 
0.24895, 0.37793, -0.31006, 2.46045 
0.24910, 0.38037, -0.28516, 2.46045 
0.24925, 0.37891, -0.31006, 2.45117 
0.24940, 0.37988, -0.29102, 2.44775 
0.24955, 0.39111, -0.29004, 2.48047 
0.24970, 0.39453, -0.28760, 2.49023 
0.24985, 0.39844, -0.28125, 2.51367 
0.25000, 0.38574, -0.30176, 2.46777 
0.25015, 0.36719, -0.29785, 2.50244 
0.25030, 0.39111, -0.30273, 2.51025 
0.25045, 0.39062, -0.31689, 2.53857 
0.25060, 0.39062, -0.33691, 2.52197 
0.25075, 0.37500, -0.30420, 2.51270 
0.25090, 0.37891, -0.30176, 2.50684 
0.25105, 0.38574, -0.32617, 2.56738 
0.25120, 0.42432, -0.33789, 2.54346 
0.25135, 0.40625, -0.34717, 2.55518 
0.25150, 0.39795, -0.34863, 2.53271 
0.25165, 0.43457, -0.35596, 2.54346 
0.25180, 0.43701, -0.35938, 2.55762 
0.25195, 0.44482, -0.38330, 2.56738 
0.25210, 0.44189, -0.36768, 2.58447 
0.25225, 0.45264, -0.36279, 2.59912 
0.25240, 0.43164, -0.41748, 2.57959 
0.25255, 0.43506, -0.39844, 2.59424 
0.25270, 0.43506, -0.40479, 2.59131 
0.25285, 0.43799, -0.40234, 2.62354 
0.25300, 0.46338, -0.44482, 2.57324 
0.25315, 0.48486, -0.44775, 2.62207 
0.25330, 0.45752, -0.47705, 2.60889 
0.25345, 0.47949, -0.49365, 2.59521 
0.25360, 0.48242, -0.52344, 2.61377 
0.25375, 0.46533, -0.52246, 2.64355 
0.25390, 0.47656, -0.52393, 2.63281 
0.25405, 0.46045, -0.54492, 2.64404 
0.25420, 0.48291, -0.54541, 2.62646 
0.25435, 0.49072, -0.56201, 2.62549 
0.25450, 0.46924, -0.56885, 2.62842 
0.25465, 0.51514, -0.58252, 2.60400 
0.25480, 0.47559, -0.59814, 2.63916 
0.25495, 0.50635, -0.62793, 2.64014 
0.25510, 0.52295, -0.64404, 2.61670 
0.25525, 0.54639, -0.66748, 2.63721 
0.25540, 0.53320, -0.70947, 2.60840 
0.25555, 0.55078, -0.70605, 2.61182 
0.25570, 0.55078, -0.69922, 2.62207 
0.25585, 0.55664, -0.75049, 2.62061 
0.25600, 0.52148, -0.77051, 2.59229 
0.25615, 0.55859, -0.73633, 2.61084 
0.25630, 0.58398, -0.78516, 2.65039 
0.25645, 0.54639, -0.79297, 2.61328 
0.25660, 0.57959, -0.82764, 2.63379 
0.25675, 0.56836, -0.82861, 2.64160 
0.25690, 0.58594, -0.84570, 2.65918 
0.25705, 0.57178, -0.85547, 2.61523 
0.25720, 0.62158, -0.87744, 2.61377 
0.25735, 0.59326, -0.88135, 2.64062 
0.25750, 0.63574, -0.92627, 2.66260 
0.25765, 0.59570, -0.94531, 2.64453 
0.25780, 0.61865, -0.94336, 2.63379 
0.25795, 0.64453, -0.93994, 2.61914 
0.25810, 0.63525, -0.96582, 2.66455 
0.25825, 0.59863, -0.97998, 2.66602 
0.25840, 0.65479, -1.00586, 2.64404 
0.25855, 0.65625, -1.00732, 2.64795 
0.25870, 0.65625, -1.00000, 2.65137 
0.25885, 0.67090, -1.02588, 2.62695 
0.25900, 0.68066, -1.04883, 2.60352 
0.25915, 0.70264, -1.08105, 2.62988 
0.25930, 0.68408, -1.06689, 2.66699 
0.25945, 0.69824, -1.08838, 2.62695 
0.25960, 0.70068, -1.11621, 2.61084 
0.25975, 0.69336, -1.10596, 2.61475 
0.25990, 0.70850, -1.13086, 2.61719 
0.26005, 0.73486, -1.12549, 2.62988 
0.26020, 0.70752, -1.14307, 2.64600 
0.26035, 0.74854, -1.15576, 2.62598 
0.26050, 0.75293, -1.16650, 2.62598 
0.26065, 0.75293, -1.16016, 2.60645 
0.26080, 0.75684, -1.21240, 2.64307 
0.26095, 0.75928, -1.20508, 2.63086 
0.26110, 0.79736, -1.22119, 2.63916 
0.26125, 0.77295, -1.23486, 2.64697 
0.26140, 0.80664, -1.22119, 2.65967 
0.26155, 0.81201, -1.23340, 2.66455 
0.26170, 0.81201, -1.26123, 2.63086 
0.26185, 0.82471, -1.26416, 2.64355 
0.26200, 0.82910, -1.26904, 2.62695 
0.26215, 0.87061, -1.24805, 2.67334 
0.26230, 0.86377, -1.25244, 2.62305 
0.26245, 0.84668, -1.27197, 2.62402 
0.26261, 0.88525, -1.28906, 2.62598 
0.26276, 0.89014, -1.31104, 2.59717 
0.26291, 0.92236, -1.30908, 2.59717 
0.26306, 0.91260, -1.32178, 2.62109 
0.26321, 0.89941, -1.33057, 2.60205 
0.26336, 0.91504, -1.31934, 2.64014 
0.26351, 0.95410, -1.28613, 2.61523 
0.26366, 0.94678, -1.33203, 2.60693 
0.26381, 0.95361, -1.30713, 2.62451 
0.26396, 0.93457, -1.33252, 2.65430 
0.26411, 0.94727, -1.33887, 2.65088 
0.26426, 0.96240, -1.35059, 2.62842 
0.26441, 0.99023, -1.35205, 2.62598 
0.26456, 0.96826, -1.36914, 2.62207 
0.26471, 0.99463, -1.34521, 2.62451 
0.26486, 1.01221, -1.36377, 2.61035 
0.26501, 1.02881, -1.39697, 2.62842 
0.26516, 1.02930, -1.35498, 2.63477 
0.26531, 1.01025, -1.36035, 2.63965 
0.26546, 1.04053, -1.38721, 2.64258 
0.26561, 1.03320, -1.39795, 2.62354 
0.26576, 1.07324, -1.35449, 2.64307 
0.26591, 1.09863, -1.36426, 2.65576 
0.26606, 1.05859, -1.38965, 2.63086 
0.26621, 1.11768, -1.41602, 2.62158 
0.26636, 1.09424, -1.40869, 2.64014 
0.26651, 1.11816, -1.41846, 2.63965 
0.26666, 1.11670, -1.39941, 2.63232 
0.26681, 1.13965, -1.41553, 2.60400 
0.26696, 1.13184, -1.43848, 2.63574 
0.26711, 1.12305, -1.43652, 2.65283 
0.26726, 1.13721, -1.40820, 2.63037 
0.26741, 1.17578, -1.43311, 2.64209 
0.26756, 1.16113, -1.43945, 2.62500 
0.26771, 1.15479, -1.46387, 2.61426 
0.26786, 1.18994, -1.45752, 2.62012 
0.26801, 1.20459, -1.46631, 2.63330 
0.26816, 1.20508, -1.44971, 2.60791 
0.26831, 1.22461, -1.43555, 2.64453 
0.26846, 1.20898, -1.48438, 2.59180 
0.26861, 1.22119, -1.45898, 2.61816 
0.26876, 1.27197, -1.46436, 2.59863 
0.26891, 1.23242, -1.49170, 2.62109 
0.26906, 1.25781, -1.49512, 2.60205 
0.26921, 1.26367, -1.50684, 2.60889 
0.26936, 1.29980, -1.48242, 2.59180 
0.26951, 1.31641, -1.49902, 2.59277 
0.26966, 1.30908, -1.48242, 2.57910 
0.26981, 1.28320, -1.49561, 2.62695 
0.26996, 1.32129, -1.50879, 2.59570 
0.27011, 1.29736, -1.51074, 2.56836 
0.27026, 1.34668, -1.50732, 2.57422 
0.27041, 1.33594, -1.51074, 2.58740 
0.27056, 1.35791, -1.51172, 2.57715 
0.27071, 1.35645, -1.50928, 2.60205 
0.27086, 1.35938, -1.51367, 2.58545 
0.27101, 1.36035, -1.52344, 2.57520 
0.27116, 1.40039, -1.51172, 2.58154 
0.27131, 1.41211, -1.51270, 2.56104 
0.27146, 1.42139, -1.50684, 2.54883 
0.27161, 1.39404, -1.50244, 2.56641 
0.27176, 1.44824, -1.48682, 2.55713 
0.27191, 1.44092, -1.49512, 2.55859 
0.27206, 1.43018, -1.52100, 2.53125 
0.27221, 1.43408, -1.49170, 2.54834 
0.27236, 1.41748, -1.46436, 2.56641 
0.27251, 1.46240, -1.47021, 2.54541 
0.27266, 1.45557, -1.46729, 2.52637 
0.27281, 1.47705, -1.47217, 2.56641 
0.27296, 1.42773, -1.45557, 2.54248 
0.27311, 1.44678, -1.47070, 2.55176 
0.27326, 1.49121, -1.42432, 2.54834 
0.27341, 1.49023, -1.44531, 2.53760 
0.27356, 1.51123, -1.47266, 2.55908 
0.27371, 1.48584, -1.43994, 2.50635 
0.27386, 1.49609, -1.41943, 2.52246 
0.27401, 1.51758, -1.42285, 2.51123 
0.27416, 1.48340, -1.40625, 2.49658 
0.27431, 1.47461, -1.39648, 2.50391 
0.27446, 1.53076, -1.38477, 2.54346 
0.27461, 1.51221, -1.37256, 2.50195 
0.27476, 1.52148, -1.37061, 2.51855 
0.27491, 1.52148, -1.37695, 2.51855 
0.27506, 1.52148, -1.37695, 2.50586 
0.27521, 1.50146, -1.36084, 2.47607 
0.27536, 1.53467, -1.32080, 2.49170 
0.27551, 1.55908, -1.33252, 2.51758 
0.27566, 1.49951, -1.34521, 2.46484 
0.27581, 1.52686, -1.30322, 2.49219 
0.27596, 1.54834, -1.31494, 2.48145 
0.27611, 1.54932, -1.27783, 2.50000 
0.27626, 1.53027, -1.32275, 2.47070 
0.27641, 1.56299, -1.27637, 2.46484 
0.27656, 1.50732, -1.27686, 2.44385 
0.27671, 1.54004, -1.26611, 2.45557 
0.27686, 1.51074, -1.24512, 2.45605 
0.27701, 1.54932, -1.25781, 2.43994 
0.27716, 1.51904, -1.25732, 2.43115 
0.27731, 1.55273, -1.26318, 2.43408 
0.27746, 1.54736, -1.22852, 2.41943 
0.27761, 1.54395, -1.24854, 2.41016 
0.27776, 1.54395, -1.24219, 2.41113 
0.27791, 1.52832, -1.21680, 2.40234 
0.27806, 1.51758, -1.21289, 2.36768 
0.27821, 1.48877, -1.18945, 2.37891 
0.27836, 1.52246, -1.18311, 2.36084 
0.27851, 1.51367, -1.16797, 2.38281 
0.27866, 1.53613, -1.17383, 2.36914 
0.27881, 1.50146, -1.15430, 2.38428 
0.27896, 1.53467, -1.17041, 2.35498 
0.27911, 1.50439, -1.13721, 2.32861 
0.27926, 1.51660, -1.12646, 2.32227 
0.27941, 1.45557, -1.13477, 2.34766 
0.27956, 1.48730, -1.13721, 2.33398 
0.27971, 1.50342, -1.09961, 2.31445 
0.27986, 1.46826, -1.09814, 2.27490 
0.28001, 1.47119, -1.10693, 2.28271 
0.28016, 1.45996, -1.08838, 2.29785 
0.28031, 1.44971, -1.09375, 2.26807 
0.28046, 1.42773, -1.09033, 2.27979 
0.28061, 1.44873, -1.06152, 2.23438 
0.28076, 1.44873, -1.06152, 2.23438 
0.28091, 1.41064, -1.03125, 2.24219 
0.28106, 1.42090, -1.03564, 2.21826 
0.28121, 1.42969, -1.03125, 2.20898 
0.28136, 1.41162, -1.04492, 2.19629 
0.28151, 1.41357, -1.00635, 2.19092 
0.28166, 1.39160, -1.00732, 2.16943 
0.28181, 1.38623, -1.01367, 2.15723 
0.28196, 1.37061, -1.02490, 2.16992 
0.28211, 1.35254, -0.99561, 2.11768 
0.28226, 1.37305, -1.00488, 2.10791 
0.28241, 1.33740, -1.00586, 2.08789 
0.28256, 1.34668, -0.97412, 2.10010 
0.28271, 1.32275, -0.98340, 2.07031 
0.28286, 1.30322, -0.94189, 2.10205 
0.28301, 1.29053, -0.94971, 2.04736 
0.28316, 1.28125, -0.94678, 2.06445 
0.28331, 1.27148, -0.91797, 2.02441 
0.28346, 1.27637, -0.91211, 2.02002 
0.28361, 1.24414, -0.92383, 1.99268 
0.28376, 1.23145, -0.88867, 2.02295 
0.28391, 1.23779, -0.91504, 1.98193 
0.28406, 1.20068, -0.89600, 1.95508 
0.28421, 1.16895, -0.87549, 1.94629 
0.28436, 1.18604, -0.86816, 1.94238 
0.28451, 1.16992, -0.85400, 1.94873 
0.28466, 1.15234, -0.84375, 1.88135 
0.28481, 1.11865, -0.85059, 1.88379 
0.28496, 1.10254, -0.81299, 1.88477 
0.28511, 1.09766, -0.81738, 1.86475 
0.28526, 1.08691, -0.81055, 1.84961 
0.28541, 1.07520, -0.83301, 1.86328 
0.28556, 1.02783, -0.77832, 1.82324 
0.28571, 0.98291, -0.79932, 1.84766 
0.28586, 0.98389, -0.76611, 1.81982 
0.28601, 0.95947, -0.75635, 1.78223 
0.28616, 0.96924, -0.70947, 1.77686 
0.28631, 0.92676, -0.73584, 1.78125 
0.28646, 0.89746, -0.73047, 1.75098 
0.28661, 0.88574, -0.69727, 1.73438 
0.28676, 0.83545, -0.69824, 1.73242 
0.28691, 0.85156, -0.67236, 1.73486 
0.28706, 0.79590, -0.69238, 1.69385 
0.28721, 0.79297, -0.67773, 1.68555 
0.28736, 0.78027, -0.66699, 1.69775 
0.28752, 0.73389, -0.66406, 1.68311 
0.28767, 0.75537, -0.63721, 1.68213 
0.28782, 0.70801, -0.61084, 1.65039 
0.28797, 0.67676, -0.64746, 1.60791 
0.28812, 0.65625, -0.61328, 1.65088 
0.28827, 0.62207, -0.59473, 1.61914 
0.28842, 0.62207, -0.62207, 1.60010 
0.28857, 0.60547, -0.60156, 1.57715 
0.28872, 0.60352, -0.55859, 1.57275 
0.28887, 0.56250, -0.58887, 1.54883 
0.28902, 0.56348, -0.57520, 1.54346 
0.28917, 0.52344, -0.55957, 1.49902 
0.28932, 0.49561, -0.56934, 1.49512 
0.28947, 0.48633, -0.53271, 1.47949 
0.28962, 0.47559, -0.56250, 1.46729 
0.28977, 0.40918, -0.49805, 1.44336 
0.28992, 0.42529, -0.49219, 1.45508 
0.29007, 0.38965, -0.50049, 1.42285 
0.29022, 0.37061, -0.49805, 1.43311 
0.29037, 0.36572, -0.51025, 1.42578 
0.29052, 0.34814, -0.46436, 1.37354 
0.29067, 0.29150, -0.49463, 1.35107 
0.29082, 0.29443, -0.48096, 1.32129 
0.29097, 0.24268, -0.47119, 1.35059 
0.29112, 0.24756, -0.43701, 1.32910 
0.29127, 0.23047, -0.46338, 1.29199 
0.29142, 0.19824, -0.43652, 1.29443 
0.29157, 0.20068, -0.41406, 1.26855 
0.29172, 0.16650, -0.46143, 1.26172 
0.29187, 0.13867, -0.41260, 1.24609 
0.29202, 0.13623, -0.42188, 1.21875 
0.29217, 0.10010, -0.42627, 1.19678 
0.29232, 0.10059, -0.41553, 1.18848 
0.29247, 0.08447, -0.40137, 1.20898 
0.29262, 0.06250, -0.42139, 1.16016 
0.29277, 0.01123, -0.38477, 1.13037 
0.29292, 0.02100, -0.36670, 1.12012 
0.29307, 0.00635, -0.38135, 1.11084 
0.29322, 0.00342, -0.39209, 1.10742 
0.29337, -0.02783, -0.37842, 1.11475 
0.29352, -0.06104, -0.37451, 1.09473 
0.29367, -0.05127, -0.35400, 1.05176 
0.29382, -0.08691, -0.37061, 1.03369 
0.29397, -0.08398, -0.37109, 1.04688 
0.29412, -0.09961, -0.33594, 1.02979 
0.29427, -0.14307, -0.33691, 1.02979 
0.29442, -0.16162, -0.36768, 1.01416 
0.29457, -0.16357, -0.35303, 0.99951 
0.29472, -0.18604, -0.36377, 0.97754 
0.29487, -0.20508, -0.32080, 0.97754 
0.29502, -0.22803, -0.33301, 0.93994 
0.29517, -0.25879, -0.36670, 0.95068 
0.29532, -0.26074, -0.33496, 0.94922 
0.29547, -0.26074, -0.33398, 0.93359 
0.29562, -0.25244, -0.32324, 0.91846 
0.29577, -0.30420, -0.30811, 0.92822 
0.29592, -0.32324, -0.31201, 0.90430 
0.29607, -0.31738, -0.31152, 0.89746 
0.29622, -0.32178, -0.29395, 0.88574 
0.29637, -0.31982, -0.28271, 0.86426 
0.29652, -0.34912, -0.29736, 0.85791 
0.29667, -0.39502, -0.28955, 0.84814 
0.29682, -0.35791, -0.30029, 0.83447 
0.29697, -0.40527, -0.26709, 0.83057 
0.29712, -0.37500, -0.23438, 0.82568 
0.29727, -0.41357, -0.26953, 0.81982 
0.29742, -0.44531, -0.26318, 0.78027 
0.29757, -0.46094, -0.24316, 0.79150 
0.29772, -0.44043, -0.21191, 0.79004 
0.29787, -0.46533, -0.22949, 0.77734 
0.29802, -0.44873, -0.25244, 0.79541 
0.29817, -0.45361, -0.21631, 0.74316 
0.29832, -0.44189, -0.23584, 0.73145 
0.29847, -0.46924, -0.21045, 0.75098 
0.29862, -0.50537, -0.22803, 0.72461 
0.29877, -0.50684, -0.19971, 0.71680 
0.29892, -0.46826, -0.17578, 0.71729 
0.29907, -0.50537, -0.18115, 0.71826 
0.29922, -0.51221, -0.16846, 0.68945 
0.29937, -0.53125, -0.16943, 0.68701 
0.29952, -0.49561, -0.15137, 0.73193 
0.29967, -0.51416, -0.14893, 0.69482 
0.29982, -0.51758, -0.14209, 0.66650 
0.29997, -0.51807, -0.11426, 0.67529 
0.30012, -0.51318, -0.12354, 0.68896 
0.30027, -0.54883, -0.12158, 0.66064 
0.30042, -0.54150, -0.12402, 0.69043 
0.30057, -0.54150, -0.09424, 0.66211 
0.30072, -0.51855, -0.07959, 0.66455 
0.30087, -0.51074, -0.07617, 0.66260 
0.30102, -0.52832, -0.06641, 0.65674 
0.30117, -0.51758, -0.05176, 0.62939 
0.30132, -0.52930, -0.04004, 0.65186 
0.30147, -0.54639, -0.05566, 0.64453 
0.30162, -0.49854, -0.03760, 0.65039 
0.30177, -0.50000, -0.05420, 0.64600 
0.30192, -0.51465, -0.03027, 0.63184 
0.30207, -0.50635, -0.04932, 0.63379 
0.30222, -0.52783, -0.04932, 0.58984 
0.30237, -0.50000, -0.01904, 0.64111 
0.30252, -0.47852, -0.10547, 0.62500 
0.30267, -0.49951, -0.01270, 0.64307 
0.30282, -0.46826, 0.02295, 0.61328 
0.30297, -0.48193, 0.01123, 0.63574 
0.30312, -0.49951, 0.00537, 0.62109 
0.30327, -0.46924, 0.03271, 0.64355 
0.30342, -0.47168, 0.03760, 0.60254 
0.30357, -0.48096, 0.03613, 0.63770 
0.30372, -0.44238, 0.07568, 0.62061 
0.30387, -0.46729, 0.05371, 0.62207 
0.30402, -0.42090, 0.07471, 0.62646 
0.30417, -0.42773, 0.06348, 0.60889 
0.30432, -0.40381, 0.07520, 0.63135 
0.30447, -0.44873, 0.11572, 0.60107 
0.30462, -0.42041, 0.10205, 0.60938 
0.30477, -0.40771, 0.09326, 0.58643 
0.30492, -0.40039, 0.09326, 0.61035 
0.30507, -0.39502, 0.12793, 0.59424 
0.30522, -0.36523, 0.11475, 0.58887 
0.30537, -0.37500, 0.12891, 0.59570 
0.30552, -0.38818, 0.01953, 0.63867 
0.30567, -0.33789, 0.11279, 0.59863 
0.30582, -0.32910, 0.15039, 0.59082 
0.30597, -0.34277, 0.13965, 0.63086 
0.30612, -0.34424, 0.13965, 0.61475 
0.30627, -0.33203, 0.17041, 0.64404 
0.30642, -0.28955, 0.18604, 0.62109 
0.30657, -0.28564, 0.18604, 0.62256 
0.30672, -0.27637, 0.17676, 0.62549 
0.30687, -0.29053, 0.17676, 0.61328 
0.30702, -0.25391, 0.16943, 0.61768 
0.30717, -0.22754, 0.20020, 0.63916 
0.30732, -0.23145, 0.20020, 0.64990 
0.30747, -0.22070, 0.16309, 0.62012 
0.30762, -0.20898, 0.16309, 0.62500 
0.30777, -0.19922, 0.17480, 0.64697 
0.30792, -0.18262, 0.19238, 0.60986 
0.30807, -0.17676, 0.20117, 0.63379 
0.30822, -0.15234, 0.21484, 0.62500 
0.30837, -0.12842, 0.21484, 0.66113 
0.30852, -0.13721, 0.18311, 0.64941 
0.30867, -0.09766, 0.18311, 0.66943 
0.30882, -0.11182, 0.22217, 0.65918 
0.30897, -0.07080, 0.22217, 0.62744 
0.30912, -0.07959, 0.21533, 0.64893 
0.30927, -0.05273, 0.21533, 0.63477 
0.30942, -0.04004, 0.21289, 0.63135 
0.30957, -0.06738, 0.21289, 0.62402 
0.30972, -0.04248, 0.26221, 0.65576 
0.30987, -0.04297, 0.24512, 0.67529 
0.31002, -0.02441, 0.26758, 0.68408 
0.31017, 0.01367, 0.26758, 0.67090 
0.31032, 0.01367, 0.27246, 0.64893 
0.31047, 0.02734, 0.27246, 0.66504 
0.31062, 0.04492, 0.25293, 0.63037 
0.31077, 0.06104, 0.25732, 0.66162 
0.31092, 0.06445, 0.25732, 0.65771 
0.31107, 0.05615, 0.24658, 0.66797 
0.31122, 0.08838, 0.37158, 0.68701 
0.31137, 0.11816, 0.25977, 0.66895 
0.31152, 0.14258, 0.28906, 0.70215 
0.31167, 0.10938, 0.28906, 0.66797 
0.31182, 0.15137, 0.28906, 0.70654 
0.31197, 0.16357, 0.29346, 0.67432 
0.31212, 0.16797, 0.29346, 0.66504 
0.31227, 0.15186, 0.29785, 0.68115 
0.31242, 0.16943, 0.30420, 0.67529 
0.31258, 0.19482, 0.30420, 0.68652 
0.31273, 0.20605, 0.32812, 0.69678 
0.31288, 0.24023, 0.31348, 0.70947 
0.31303, 0.24854, 0.31348, 0.67383 
0.31318, 0.21289, 0.31641, 0.67822 
0.31333, 0.21631, 0.32666, 0.72314 
0.31348, 0.25684, 0.32666, 0.70459 
0.31363, 0.23145, 0.35254, 0.70850 
0.31378, 0.29541, 0.33643, 0.70312 
0.31393, 0.29688, 0.33643, 0.73096 
0.31408, 0.28027, 0.32617, 0.72021 
0.31423, 0.29639, 0.35205, 0.71777 
0.31438, 0.27930, 0.35205, 0.71680 
0.31453, 0.29395, 0.36230, 0.74023 
0.31468, 0.31250, 0.35352, 0.73828 
0.31483, 0.32812, 0.35352, 0.74902 
0.31498, 0.35498, 0.36182, 0.75195 
0.31513, 0.36426, 0.37695, 0.74658 
0.31528, 0.33643, 0.36768, 0.75195 
0.31543, 0.35938, 0.34570, 0.71045 
0.31558, 0.36670, 0.37744, 0.72949 
0.31573, 0.36865, 0.37744, 0.74365 
0.31588, 0.37793, 0.37793, 0.76660 
0.31603, 0.39111, 0.40869, 0.75928 
0.31618, 0.37402, 0.40869, 0.73877 
0.31633, 0.39648, 0.37891, 0.74268 
0.31648, 0.42871, 0.38965, 0.73438 
0.31663, 0.40771, 0.38965, 0.74609 
0.31678, 0.43604, 0.42627, 0.73096 
0.31693, 0.38916, 0.42627, 0.77783 
0.31708, 0.38818, 0.38428, 0.75537 
0.31723, 0.41602, 0.38770, 0.75391 
0.31738, 0.40332, 0.38867, 0.77686 
0.31753, 0.43652, 0.40918, 0.76758 
0.31768, 0.44287, 0.43506, 0.78467 
0.31783, 0.41699, 0.44727, 0.73730 
0.31798, 0.43945, 0.44727, 0.73389 
0.31813, 0.44580, 0.45117, 0.79541 
0.31828, 0.43506, 0.40576, 0.76416 
0.31843, 0.46484, 0.41699, 0.76709 
0.31858, 0.45947, 0.42725, 0.74561 
0.31873, 0.44043, 0.42725, 0.76660 
0.31888, 0.46143, 0.40869, 0.75488 
0.31903, 0.42285, 0.40527, 0.77051 
0.31918, 0.43701, 0.43799, 0.78076 
0.31933, 0.44678, 0.43994, 0.79980 
0.31948, 0.45068, 0.45264, 0.79150 
0.31963, 0.43506, 0.44580, 0.78027 
0.31978, 0.46484, 0.43164, 0.76953 
0.31993, 0.45752, 0.43164, 0.79102 
0.32008, 0.43311, 0.45459, 0.76953 
0.32023, 0.43799, 0.43408, 0.77441 
0.32038, 0.40234, 0.46484, 0.79102 
0.32053, 0.42773, 0.44629, 0.80664 
0.32068, 0.40137, 0.41406, 0.78564 
0.32083, 0.40430, 0.44531, 0.79297 
0.32098, 0.41162, 0.44531, 0.78125 
0.32113, 0.43262, 0.41992, 0.76758 
0.32128, 0.39404, 0.41650, 0.77832 
0.32143, 0.38184, 0.46680, 0.76270 
0.32158, 0.41943, 0.43115, 0.78857 
0.32173, 0.41309, 0.45605, 0.79492 
0.32188, 0.36377, 0.45850, 0.75977 
0.32203, 0.39990, 0.41553, 0.80273 
0.32218, 0.36230, 0.43555, 0.77930 
0.32233, 0.37549, 0.46338, 0.78857 
0.32248, 0.36963, 0.46631, 0.77344 
0.32263, 0.38867, 0.44043, 0.77539 
0.32278, 0.34961, 0.41992, 0.78271 
0.32293, 0.37305, 0.41992, 0.78271 
0.32308, 0.33594, 0.43652, 0.79688 
0.32323, 0.35693, 0.46631, 0.77051 
0.32338, 0.32568, 0.44482, 0.79150 
0.32353, 0.32227, 0.41797, 0.79150 
0.32368, 0.33203, 0.41113, 0.79199 
0.32383, 0.31152, 0.45312, 0.79004 
0.32398, 0.28857, 0.45312, 0.78955 
0.32413, 0.30908, 0.41357, 0.79834 
0.32428, 0.27637, 0.42383, 0.76611 
0.32443, 0.27002, 0.42822, 0.76611 
0.32458, 0.28857, 0.43213, 0.77148 
0.32473, 0.24658, 0.41064, 0.78125 
0.32488, 0.23828, 0.39160, 0.76807 
0.32503, 0.20459, 0.44287, 0.82324 
0.32518, 0.22754, 0.43359, 0.82324 
0.32533, 0.23389, 0.39600, 0.80859 
0.32548, 0.22070, 0.38965, 0.79248 
0.32563, 0.21436, 0.39111, 0.76953 
0.32578, 0.19434, 0.44141, 0.76953 
0.32593, 0.17285, 0.41699, 0.78174 
0.32608, 0.15137, 0.40723, 0.81689 
0.32623, 0.12842, 0.38525, 0.78906 
0.32638, 0.13477, 0.39258, 0.77246 
0.32653, 0.15332, 0.40430, 0.81982 
0.32668, 0.12158, 0.39795, 0.81982 
0.32683, 0.10986, 0.40381, 0.80225 
0.32698, 0.09863, 0.40381, 0.79834 
0.32713, 0.06299, 0.38916, 0.79932 
0.32728, 0.05566, 0.37695, 0.78857 
0.32743, 0.05273, 0.40723, 0.78857 
0.32758, 0.04932, 0.41162, 0.79785 
0.32773, 0.03809, 0.37305, 0.79883 
0.32788, 0.02051, 0.36230, 0.79980 
0.32803, -0.00732, 0.40967, 0.78271 
0.32818, -0.00635, 0.36963, 0.78271 
